"","UID","SAMPLE_TYPE","TRANSECT","POINT","PARAMETER","RESULT","FLAG","IND","ACTIVE","OPERATION","INSERTION","DEPRECATION","REASON","SITE_ID","SIZE","CHAR","NUM","PARAMRES"
"6905",11628,"BANKW","I","RT","Cover","C","TEMP_NAMC",983,TRUE,"O",2013-11-26,9999-12-31,NA,"AR-LS-8014","LS","C",NA,"C"
"6946",11629,"BANKW","EF","LF","Cover","C","TEMP_NAMC",1184,TRUE,"O",2013-11-26,9999-12-31,NA,"AR-LS-8018","LS","C",NA,"C"
"6951",11629,"BANKW","B","RT","Cover","C","TEMP_NAMC",1145,TRUE,"O",2013-11-26,9999-12-31,NA,"AR-LS-8018","LS","C",NA,"C"
"6954",11629,"BANKW","B","LF","Cover","C","TEMP_NAMC",1142,TRUE,"O",2013-11-26,9999-12-31,NA,"AR-LS-8018","LS","C",NA,"C"
"6964",11629,"BANKW","A","LF","Cover","C","TEMP_NAMC",1130,TRUE,"O",2013-11-26,9999-12-31,NA,"AR-LS-8018","LS","C",NA,"C"
"6985",11629,"BANKW","E","LF","Cover","C","TEMP_NAMC",1178,TRUE,"O",2013-11-26,9999-12-31,NA,"AR-LS-8018","LS","C",NA,"C"
"7039",11629,"BANKW","H","LF","Cover","C","TEMP_NAMC",1214,TRUE,"O",2013-11-26,9999-12-31,NA,"AR-LS-8018","LS","C",NA,"C"
"7115",11629,"BANKW","GH","LF","Cover","C","TEMP_NAMC",1208,TRUE,"O",2013-11-26,9999-12-31,NA,"AR-LS-8018","LS","C",NA,"C"
"7141",11629,"BANKW","JK","RT","Cover","C","TEMP_NAMC",1247,TRUE,"O",2013-11-26,9999-12-31,NA,"AR-LS-8018","LS","C",NA,"C"
"7154",11629,"BANKW","AB","RT","Cover","C","TEMP_NAMC",1139,TRUE,"O",2013-11-26,9999-12-31,NA,"AR-LS-8018","LS","C",NA,"C"
"7174",11629,"BANKW","J","RT","Cover","C","TEMP_NAMC",1241,TRUE,"O",2013-11-26,9999-12-31,NA,"AR-LS-8018","LS","C",NA,"C"
"7234",11629,"BANKW","H","RT","Cover","C","TEMP_NAMC",1217,TRUE,"O",2013-11-26,9999-12-31,NA,"AR-LS-8018","LS","C",NA,"C"
"7244",11629,"BANKW","I","RT","Cover","C","TEMP_NAMC",1229,TRUE,"O",2013-11-26,9999-12-31,NA,"AR-LS-8018","LS","C",NA,"C"
"7302",11629,"BANKW","CD","RT","Cover","C","TEMP_NAMC",1163,TRUE,"O",2013-11-26,9999-12-31,NA,"AR-LS-8018","LS","C",NA,"C"
"7306",11629,"BANKW","D","RT","Cover","C","TEMP_NAMC",1169,TRUE,"O",2013-11-26,9999-12-31,NA,"AR-LS-8018","LS","C",NA,"C"
"7374",11629,"BANKW","FG","LF","Cover","C","TEMP_NAMC",1196,TRUE,"O",2013-11-26,9999-12-31,NA,"AR-LS-8018","LS","C",NA,"C"
"7379",11629,"BANKW","JK","LF","Cover","C","TEMP_NAMC",1244,TRUE,"O",2013-11-26,9999-12-31,NA,"AR-LS-8018","LS","C",NA,"C"
"7388",11629,"BANKW","K","LF","Cover","C","TEMP_NAMC",1250,TRUE,"O",2013-11-26,9999-12-31,NA,"AR-LS-8018","LS","C",NA,"C"
"7426",11629,"BANKW","D","LF","Cover","C","TEMP_NAMC",1166,TRUE,"O",2013-11-26,9999-12-31,NA,"AR-LS-8018","LS","C",NA,"C"
"7447",11629,"BANKW","EF","RT","Cover","C","TEMP_NAMC",1187,TRUE,"O",2013-11-26,9999-12-31,NA,"AR-LS-8018","LS","C",NA,"C"
"7579",11629,"BANKW","FG","RT","Cover","C","TEMP_NAMC",1199,TRUE,"O",2013-11-26,9999-12-31,NA,"AR-LS-8018","LS","C",NA,"C"
"7640",11629,"BANKW","AB","LF","Cover","C","TEMP_NAMC",1136,TRUE,"O",2013-11-26,9999-12-31,NA,"AR-LS-8018","LS","C",NA,"C"
"7651",11629,"BANKW","BC","LF","Cover","C","TEMP_NAMC",1148,TRUE,"O",2013-11-26,9999-12-31,NA,"AR-LS-8018","LS","C",NA,"C"
"7653",11629,"BANKW","BC","RT","Cover","U","TEMP_NAMC",1151,TRUE,"O",2013-11-26,9999-12-31,NA,"AR-LS-8018","LS","U",NA,"U"
"7686",11629,"BANKW","E","RT","Cover","C","TEMP_NAMC",1181,TRUE,"O",2013-11-26,9999-12-31,NA,"AR-LS-8018","LS","C",NA,"C"
"7731",11629,"BANKW","I","LF","Cover","C","TEMP_NAMC",1226,TRUE,"O",2013-11-26,9999-12-31,NA,"AR-LS-8018","LS","C",NA,"C"
"7923",11629,"BANKW","DE","LF","Cover","C","TEMP_NAMC",1172,TRUE,"O",2013-11-26,9999-12-31,NA,"AR-LS-8018","LS","C",NA,"C"
"8023",11629,"BANKW","C","LF","Cover","C","TEMP_NAMC",1154,TRUE,"O",2013-11-26,9999-12-31,NA,"AR-LS-8018","LS","C",NA,"C"
"8025",11629,"BANKW","C","RT","Cover","C","TEMP_NAMC",1157,TRUE,"O",2013-11-26,9999-12-31,NA,"AR-LS-8018","LS","C",NA,"C"
"8030",11629,"BANKW","CD","LF","Cover","C","TEMP_NAMC",1160,TRUE,"O",2013-11-26,9999-12-31,NA,"AR-LS-8018","LS","C",NA,"C"
"8043",11629,"BANKW","DE","RT","Cover","C","TEMP_NAMC",1175,TRUE,"O",2013-11-26,9999-12-31,NA,"AR-LS-8018","LS","C",NA,"C"
"8058",11629,"BANKW","F","LF","Cover","C","TEMP_NAMC",1190,TRUE,"O",2013-11-26,9999-12-31,NA,"AR-LS-8018","LS","C",NA,"C"
"8075",11629,"BANKW","G","RT","Cover","C","TEMP_NAMC",1205,TRUE,"O",2013-11-26,9999-12-31,NA,"AR-LS-8018","LS","C",NA,"C"
"8088",11629,"BANKW","HI","LF","Cover","C","TEMP_NAMC",1220,TRUE,"O",2013-11-26,9999-12-31,NA,"AR-LS-8018","LS","C",NA,"C"
"8100",11629,"BANKW","IJ","LF","Cover","C","TEMP_NAMC",1232,TRUE,"O",2013-11-26,9999-12-31,NA,"AR-LS-8018","LS","C",NA,"C"
"8102",11629,"BANKW","IJ","RT","Cover","C","TEMP_NAMC",1235,TRUE,"O",2013-11-26,9999-12-31,NA,"AR-LS-8018","LS","C",NA,"C"
"8121",11629,"BANKW","K","RT","Cover","C","TEMP_NAMC",1253,TRUE,"O",2013-11-26,9999-12-31,NA,"AR-LS-8018","LS","C",NA,"C"
"8308",11629,"BANKW","F","RT","Cover","C","TEMP_NAMC",1193,TRUE,"O",2013-11-26,9999-12-31,NA,"AR-LS-8018","LS","C",NA,"C"
"8327",11629,"BANKW","GH","RT","Cover","C","TEMP_NAMC",1211,TRUE,"O",2013-11-26,9999-12-31,NA,"AR-LS-8018","LS","C",NA,"C"
"8471",11629,"BANKW","J","LF","Cover","C","TEMP_NAMC",1238,TRUE,"O",2013-11-26,9999-12-31,NA,"AR-LS-8018","LS","C",NA,"C"
"8482",11629,"BANKW","G","LF","Cover","C","TEMP_NAMC",1202,TRUE,"O",2013-11-26,9999-12-31,NA,"AR-LS-8018","LS","C",NA,"C"
"8590",11629,"BANKW","A","RT","Cover","C","TEMP_NAMC",1133,TRUE,"O",2013-11-26,9999-12-31,NA,"AR-LS-8018","LS","C",NA,"C"
"8626",11629,"BANKW","HI","RT","Cover","C","TEMP_NAMC",1223,TRUE,"O",2013-11-26,9999-12-31,NA,"AR-LS-8018","LS","C",NA,"C"
"8728",11630,"BANKW","HI","RT","Cover","C","TEMP_NAMC",1601,TRUE,"O",2013-11-26,9999-12-31,NA,"AR-LS-8026","LS","C",NA,"C"
"8748",11630,"BANKW","BC","LF","Cover","U","TEMP_NAMC",1526,TRUE,"O",2013-11-26,9999-12-31,NA,"AR-LS-8026","LS","U",NA,"U"
"8784",11630,"BANKW","AB","LF","Cover","C","TEMP_NAMC",1514,TRUE,"O",2013-11-26,9999-12-31,NA,"AR-LS-8026","LS","C",NA,"C"
"8788",11630,"BANKW","DE","RT","Cover","C","TEMP_NAMC",1553,TRUE,"O",2013-11-26,9999-12-31,NA,"AR-LS-8026","LS","C",NA,"C"
"8822",11630,"BANKW","EF","LF","Cover","C","TEMP_NAMC",1562,TRUE,"O",2013-11-26,9999-12-31,NA,"AR-LS-8026","LS","C",NA,"C"
"8831",11630,"BANKW","F","LF","Cover","C","TEMP_NAMC",1568,TRUE,"O",2013-11-26,9999-12-31,NA,"AR-LS-8026","LS","C",NA,"C"
"8868",11630,"BANKW","CD","LF","Cover","C","TEMP_NAMC",1538,TRUE,"O",2013-11-26,9999-12-31,NA,"AR-LS-8026","LS","C",NA,"C"
"8940",11630,"BANKW","HI","LF","Cover","C","TEMP_NAMC",1598,TRUE,"O",2013-11-26,9999-12-31,NA,"AR-LS-8026","LS","C",NA,"C"
"8963",11630,"BANKW","A","RT","Cover","C","TEMP_NAMC",1511,TRUE,"O",2013-11-26,9999-12-31,NA,"AR-LS-8026","LS","C",NA,"C"
"8984",11630,"BANKW","C","LF","Cover","C","TEMP_NAMC",1532,TRUE,"O",2013-11-26,9999-12-31,NA,"AR-LS-8026","LS","C",NA,"C"
"8996",11630,"BANKW","GH","RT","Cover","C","TEMP_NAMC",1589,TRUE,"O",2013-11-26,9999-12-31,NA,"AR-LS-8026","LS","C",NA,"C"
"9000",11630,"BANKW","A","LF","Cover","C","TEMP_NAMC",1508,TRUE,"O",2013-11-26,9999-12-31,NA,"AR-LS-8026","LS","C",NA,"C"
"9079",11630,"BANKW","K","LF","Cover","C","TEMP_NAMC",1628,TRUE,"O",2013-11-26,9999-12-31,NA,"AR-LS-8026","LS","C",NA,"C"
"9174",11630,"BANKW","I","LF","Cover","C","TEMP_NAMC",1604,TRUE,"O",2013-11-26,9999-12-31,NA,"AR-LS-8026","LS","C",NA,"C"
"9191",11630,"BANKW","J","RT","Cover","C","TEMP_NAMC",1619,TRUE,"O",2013-11-26,9999-12-31,NA,"AR-LS-8026","LS","C",NA,"C"
"9197",11630,"BANKW","JK","RT","Cover","C","TEMP_NAMC",1625,TRUE,"O",2013-11-26,9999-12-31,NA,"AR-LS-8026","LS","C",NA,"C"
"9216",11630,"BANKW","B","LF","Cover","C","TEMP_NAMC",1520,TRUE,"O",2013-11-26,9999-12-31,NA,"AR-LS-8026","LS","C",NA,"C"
"9234",11630,"BANKW","CD","RT","Cover","C","TEMP_NAMC",1541,TRUE,"O",2013-11-26,9999-12-31,NA,"AR-LS-8026","LS","C",NA,"C"
"9268",11630,"BANKW","FG","LF","Cover","C","TEMP_NAMC",1574,TRUE,"O",2013-11-26,9999-12-31,NA,"AR-LS-8026","LS","C",NA,"C"
"9347",11630,"BANKW","BC","RT","Cover","C","TEMP_NAMC",1529,TRUE,"O",2013-11-26,9999-12-31,NA,"AR-LS-8026","LS","C",NA,"C"
"9363",11630,"BANKW","D","RT","Cover","C","TEMP_NAMC",1547,TRUE,"O",2013-11-26,9999-12-31,NA,"AR-LS-8026","LS","C",NA,"C"
"9372",11630,"BANKW","E","LF","Cover","C","TEMP_NAMC",1556,TRUE,"O",2013-11-26,9999-12-31,NA,"AR-LS-8026","LS","C",NA,"C"
"9376",11630,"BANKW","E","RT","Cover","C","TEMP_NAMC",1559,TRUE,"O",2013-11-26,9999-12-31,NA,"AR-LS-8026","LS","C",NA,"C"
"9401",11630,"BANKW","GH","LF","Cover","C","TEMP_NAMC",1586,TRUE,"O",2013-11-26,9999-12-31,NA,"AR-LS-8026","LS","C",NA,"C"
"9410",11630,"BANKW","H","LF","Cover","C","TEMP_NAMC",1592,TRUE,"O",2013-11-26,9999-12-31,NA,"AR-LS-8026","LS","C",NA,"C"
"9412",11630,"BANKW","H","RT","Cover","C","TEMP_NAMC",1595,TRUE,"O",2013-11-26,9999-12-31,NA,"AR-LS-8026","LS","C",NA,"C"
"9422",11630,"BANKW","I","RT","Cover","C","TEMP_NAMC",1607,TRUE,"O",2013-11-26,9999-12-31,NA,"AR-LS-8026","LS","C",NA,"C"
"9509",11630,"BANKW","F","RT","Cover","C","TEMP_NAMC",1571,TRUE,"O",2013-11-26,9999-12-31,NA,"AR-LS-8026","LS","C",NA,"C"
"9557",11630,"BANKW","JK","LF","Cover","C","TEMP_NAMC",1622,TRUE,"O",2013-11-26,9999-12-31,NA,"AR-LS-8026","LS","C",NA,"C"
"9699",11630,"BANKW","AB","RT","Cover","C","TEMP_NAMC",1517,TRUE,"O",2013-11-26,9999-12-31,NA,"AR-LS-8026","LS","C",NA,"C"
"9704",11630,"BANKW","B","RT","Cover","U","TEMP_NAMC",1523,TRUE,"O",2013-11-26,9999-12-31,NA,"AR-LS-8026","LS","U",NA,"U"
"9715",11630,"BANKW","C","RT","Cover","C","TEMP_NAMC",1535,TRUE,"O",2013-11-26,9999-12-31,NA,"AR-LS-8026","LS","C",NA,"C"
"9791",11630,"BANKW","IJ","LF","Cover","C","TEMP_NAMC",1610,TRUE,"O",2013-11-26,9999-12-31,NA,"AR-LS-8026","LS","C",NA,"C"
"9814",11630,"BANKW","K","RT","Cover","C","TEMP_NAMC",1631,TRUE,"O",2013-11-26,9999-12-31,NA,"AR-LS-8026","LS","C",NA,"C"
"9989",11630,"BANKW","EF","RT","Cover","C","TEMP_NAMC",1565,TRUE,"O",2013-11-26,9999-12-31,NA,"AR-LS-8026","LS","C",NA,"C"
"10090",11630,"BANKW","D","LF","Cover","U","TEMP_NAMC",1544,TRUE,"O",2013-11-26,9999-12-31,NA,"AR-LS-8026","LS","U",NA,"U"
"10095",11630,"BANKW","DE","LF","Cover","C","TEMP_NAMC",1550,TRUE,"O",2013-11-26,9999-12-31,NA,"AR-LS-8026","LS","C",NA,"C"
"10125",11630,"BANKW","FG","RT","Cover","C","TEMP_NAMC",1577,TRUE,"O",2013-11-26,9999-12-31,NA,"AR-LS-8026","LS","C",NA,"C"
"10163",11630,"BANKW","J","LF","Cover","C","TEMP_NAMC",1616,TRUE,"O",2013-11-26,9999-12-31,NA,"AR-LS-8026","LS","C",NA,"C"
"10250",11630,"BANKW","G","LF","Cover","C","TEMP_NAMC",1580,TRUE,"O",2013-11-26,9999-12-31,NA,"AR-LS-8026","LS","C",NA,"C"
"10361",11630,"BANKW","G","RT","Cover","C","TEMP_NAMC",1583,TRUE,"O",2013-11-26,9999-12-31,NA,"AR-LS-8026","LS","C",NA,"C"
"10481",11630,"BANKW","IJ","RT","Cover","C","TEMP_NAMC",1613,TRUE,"O",2013-11-26,9999-12-31,NA,"AR-LS-8026","LS","C",NA,"C"
"10499",11675,"BANKW","F","LF","Cover","C","TEMP_NAMC",2070,TRUE,"O",2013-11-26,9999-12-31,NA,"AR-LS-8038","LS","C",NA,"C"
"10506",11675,"BANKW","B","RT","Cover","C","TEMP_NAMC",2025,TRUE,"O",2013-11-26,9999-12-31,NA,"AR-LS-8038","LS","C",NA,"C"
"10527",11675,"BANKW","HI","LF","Cover","C","TEMP_NAMC",2100,TRUE,"O",2013-11-26,9999-12-31,NA,"AR-LS-8038","LS","C",NA,"C"
"10539",11675,"BANKW","AB","RT","Cover","C","TEMP_NAMC",2019,TRUE,"O",2013-11-26,9999-12-31,NA,"AR-LS-8038","LS","C",NA,"C"
"10657",11675,"BANKW","C","RT","Cover","C","TEMP_NAMC",2037,TRUE,"O",2013-11-26,9999-12-31,NA,"AR-LS-8038","LS","C",NA,"C"
"10664",11675,"BANKW","B","LF","Cover","C","TEMP_NAMC",2022,TRUE,"O",2013-11-26,9999-12-31,NA,"AR-LS-8038","LS","C",NA,"C"
"10674",11675,"BANKW","DE","RT","Cover","C","TEMP_NAMC",2055,TRUE,"O",2013-11-26,9999-12-31,NA,"AR-LS-8038","LS","C",NA,"C"
"10682",11675,"BANKW","EF","LF","Cover","C","TEMP_NAMC",2064,TRUE,"O",2013-11-26,9999-12-31,NA,"AR-LS-8038","LS","C",NA,"C"
"10706",11675,"BANKW","G","RT","Cover","C","TEMP_NAMC",2085,TRUE,"O",2013-11-26,9999-12-31,NA,"AR-LS-8038","LS","C",NA,"C"
"10717",11675,"BANKW","H","RT","Cover","C","TEMP_NAMC",2097,TRUE,"O",2013-11-26,9999-12-31,NA,"AR-LS-8038","LS","C",NA,"C"
"10737",11675,"BANKW","JK","LF","Cover","C","TEMP_NAMC",2124,TRUE,"O",2013-11-26,9999-12-31,NA,"AR-LS-8038","LS","C",NA,"C"
"10738",11675,"BANKW","J","RT","Cover","C","TEMP_NAMC",2121,TRUE,"O",2013-11-26,9999-12-31,NA,"AR-LS-8038","LS","C",NA,"C"
"10794",11675,"BANKW","DE","LF","Cover","C","TEMP_NAMC",2052,TRUE,"O",2013-11-26,9999-12-31,NA,"AR-LS-8038","LS","C",NA,"C"
"10797",11675,"BANKW","E","LF","Cover","C","TEMP_NAMC",2058,TRUE,"O",2013-11-26,9999-12-31,NA,"AR-LS-8038","LS","C",NA,"C"
"10819",11675,"BANKW","CD","LF","Cover","C","TEMP_NAMC",2040,TRUE,"O",2013-11-26,9999-12-31,NA,"AR-LS-8038","LS","C",NA,"C"
"10830",11675,"BANKW","D","RT","Cover","C","TEMP_NAMC",2049,TRUE,"O",2013-11-26,9999-12-31,NA,"AR-LS-8038","LS","C",NA,"C"
"10850",11675,"BANKW","I","RT","Cover","C","TEMP_NAMC",2109,TRUE,"O",2013-11-26,9999-12-31,NA,"AR-LS-8038","LS","C",NA,"C"
"10870",11675,"BANKW","GH","LF","Cover","C","TEMP_NAMC",2088,TRUE,"O",2013-11-26,9999-12-31,NA,"AR-LS-8038","LS","C",NA,"C"
"10937",11675,"BANKW","IJ","RT","Cover","C","TEMP_NAMC",2115,TRUE,"O",2013-11-26,9999-12-31,NA,"AR-LS-8038","LS","C",NA,"C"
"11019",11675,"BANKW","C","LF","Cover","C","TEMP_NAMC",2034,TRUE,"O",2013-11-26,9999-12-31,NA,"AR-LS-8038","LS","C",NA,"C"
"11052",11675,"BANKW","EF","RT","Cover","C","TEMP_NAMC",2067,TRUE,"O",2013-11-26,9999-12-31,NA,"AR-LS-8038","LS","C",NA,"C"
"11075",11675,"BANKW","GH","RT","Cover","C","TEMP_NAMC",2091,TRUE,"O",2013-11-26,9999-12-31,NA,"AR-LS-8038","LS","C",NA,"C"
"11083",11675,"BANKW","H","LF","Cover","C","TEMP_NAMC",2094,TRUE,"O",2013-11-26,9999-12-31,NA,"AR-LS-8038","LS","C",NA,"C"
"11095",11675,"BANKW","IJ","LF","Cover","C","TEMP_NAMC",2112,TRUE,"O",2013-11-26,9999-12-31,NA,"AR-LS-8038","LS","C",NA,"C"
"11120",11675,"BANKW","K","RT","Cover","C","TEMP_NAMC",2133,TRUE,"O",2013-11-26,9999-12-31,NA,"AR-LS-8038","LS","C",NA,"C"
"11188",11675,"BANKW","G","LF","Cover","C","TEMP_NAMC",2082,TRUE,"O",2013-11-26,9999-12-31,NA,"AR-LS-8038","LS","C",NA,"C"
"11362",11675,"BANKW","A","RT","Cover","C","TEMP_NAMC",2013,TRUE,"O",2013-11-26,9999-12-31,NA,"AR-LS-8038","LS","C",NA,"C"
"11425",11675,"BANKW","F","RT","Cover","C","TEMP_NAMC",2073,TRUE,"O",2013-11-26,9999-12-31,NA,"AR-LS-8038","LS","C",NA,"C"
"11455",11675,"BANKW","I","LF","Cover","C","TEMP_NAMC",2106,TRUE,"O",2013-11-26,9999-12-31,NA,"AR-LS-8038","LS","C",NA,"C"
"11457",11675,"BANKW","HI","RT","Cover","C","TEMP_NAMC",2103,TRUE,"O",2013-11-26,9999-12-31,NA,"AR-LS-8038","LS","C",NA,"C"
"11731",11675,"BANKW","AB","LF","Cover","C","TEMP_NAMC",2016,TRUE,"O",2013-11-26,9999-12-31,NA,"AR-LS-8038","LS","C",NA,"C"
"11743",11675,"BANKW","BC","LF","Cover","C","TEMP_NAMC",2028,TRUE,"O",2013-11-26,9999-12-31,NA,"AR-LS-8038","LS","C",NA,"C"
"11758",11675,"BANKW","CD","RT","Cover","C","TEMP_NAMC",2043,TRUE,"O",2013-11-26,9999-12-31,NA,"AR-LS-8038","LS","C",NA,"C"
"11793",11675,"BANKW","FG","LF","Cover","C","TEMP_NAMC",2076,TRUE,"O",2013-11-26,9999-12-31,NA,"AR-LS-8038","LS","C",NA,"C"
"11833",11675,"BANKW","J","LF","Cover","C","TEMP_NAMC",2118,TRUE,"O",2013-11-26,9999-12-31,NA,"AR-LS-8038","LS","C",NA,"C"
"12086",11675,"BANKW","A","LF","Cover","C","TEMP_NAMC",2010,TRUE,"O",2013-11-26,9999-12-31,NA,"AR-LS-8038","LS","C",NA,"C"
"12113",11675,"BANKW","BC","RT","Cover","C","TEMP_NAMC",2031,TRUE,"O",2013-11-26,9999-12-31,NA,"AR-LS-8038","LS","C",NA,"C"
"12141",11675,"BANKW","E","RT","Cover","C","TEMP_NAMC",2061,TRUE,"O",2013-11-26,9999-12-31,NA,"AR-LS-8038","LS","C",NA,"C"
"12158",11675,"BANKW","FG","RT","Cover","C","TEMP_NAMC",2079,TRUE,"O",2013-11-26,9999-12-31,NA,"AR-LS-8038","LS","C",NA,"C"
"12295",11675,"BANKW","K","LF","Cover","C","TEMP_NAMC",2130,TRUE,"O",2013-11-26,9999-12-31,NA,"AR-LS-8038","LS","C",NA,"C"
"12416",11675,"BANKW","D","LF","Cover","C","TEMP_NAMC",2046,TRUE,"O",2013-11-26,9999-12-31,NA,"AR-LS-8038","LS","C",NA,"C"
"12456",11675,"BANKW","JK","RT","Cover","C","TEMP_NAMC",2127,TRUE,"O",2013-11-26,9999-12-31,NA,"AR-LS-8038","LS","C",NA,"C"
"12526",11676,"BANKW","AB","RT","Cover","C","TEMP_NAMC",1893,TRUE,"O",2013-11-26,9999-12-31,NA,"AR-LS-8036","LS","C",NA,"C"
"12535",11676,"BANKW","I","RT","Cover","C","TEMP_NAMC",1983,TRUE,"O",2013-11-26,9999-12-31,NA,"AR-LS-8036","LS","C",NA,"C"
"12549",11676,"BANKW","JK","LF","Cover","C","TEMP_NAMC",1998,TRUE,"O",2013-11-26,9999-12-31,NA,"AR-LS-8036","LS","C",NA,"C"
"12564",11676,"BANKW","A","RT","Cover","C","TEMP_NAMC",1887,TRUE,"O",2013-11-26,9999-12-31,NA,"AR-LS-8036","LS","C",NA,"C"
"12633",11676,"BANKW","I","LF","Cover","C","TEMP_NAMC",1980,TRUE,"O",2013-11-26,9999-12-31,NA,"AR-LS-8036","LS","C",NA,"C"
"12642",11676,"BANKW","J","RT","Cover","C","TEMP_NAMC",1995,TRUE,"O",2013-11-26,9999-12-31,NA,"AR-LS-8036","LS","C",NA,"C"
"12643",11676,"BANKW","B","LF","Cover","C","TEMP_NAMC",1896,TRUE,"O",2013-11-26,9999-12-31,NA,"AR-LS-8036","LS","C",NA,"C"
"12648",11676,"BANKW","GH","RT","Cover","C","TEMP_NAMC",1965,TRUE,"O",2013-11-26,9999-12-31,NA,"AR-LS-8036","LS","C",NA,"C"
"12681",11676,"BANKW","H","RT","Cover","C","TEMP_NAMC",1971,TRUE,"O",2013-11-26,9999-12-31,NA,"AR-LS-8036","LS","C",NA,"C"
"12725",11676,"BANKW","D","LF","Cover","C","TEMP_NAMC",1920,TRUE,"O",2013-11-26,9999-12-31,NA,"AR-LS-8036","LS","C",NA,"C"
"12794",11676,"BANKW","IJ","RT","Cover","C","TEMP_NAMC",1989,TRUE,"O",2013-11-26,9999-12-31,NA,"AR-LS-8036","LS","C",NA,"C"
"12932",11676,"BANKW","DE","LF","Cover","C","TEMP_NAMC",1926,TRUE,"O",2013-11-26,9999-12-31,NA,"AR-LS-8036","LS","C",NA,"C"
"12949",11676,"BANKW","EF","RT","Cover","C","TEMP_NAMC",1941,TRUE,"O",2013-11-26,9999-12-31,NA,"AR-LS-8036","LS","C",NA,"C"
"12958",11676,"BANKW","FG","RT","Cover","C","TEMP_NAMC",1953,TRUE,"O",2013-11-26,9999-12-31,NA,"AR-LS-8036","LS","C",NA,"C"
"13001",11676,"BANKW","J","LF","Cover","C","TEMP_NAMC",1992,TRUE,"O",2013-11-26,9999-12-31,NA,"AR-LS-8036","LS","C",NA,"C"
"13013",11676,"BANKW","K","RT","Cover","C","TEMP_NAMC",2007,TRUE,"O",2013-11-26,9999-12-31,NA,"AR-LS-8036","LS","C",NA,"C"
"13261",11676,"BANKW","AB","LF","Cover","C","TEMP_NAMC",1890,TRUE,"O",2013-11-26,9999-12-31,NA,"AR-LS-8036","LS","C",NA,"C"
"13278",11676,"BANKW","BC","RT","Cover","C","TEMP_NAMC",1905,TRUE,"O",2013-11-26,9999-12-31,NA,"AR-LS-8036","LS","C",NA,"C"
"13280",11676,"BANKW","C","LF","Cover","C","TEMP_NAMC",1908,TRUE,"O",2013-11-26,9999-12-31,NA,"AR-LS-8036","LS","C",NA,"C"
"13286",11676,"BANKW","CD","LF","Cover","C","TEMP_NAMC",1914,TRUE,"O",2013-11-26,9999-12-31,NA,"AR-LS-8036","LS","C",NA,"C"
"13296",11676,"BANKW","D","RT","Cover","C","TEMP_NAMC",1923,TRUE,"O",2013-11-26,9999-12-31,NA,"AR-LS-8036","LS","C",NA,"C"
"13349",11676,"BANKW","HI","RT","Cover","C","TEMP_NAMC",1977,TRUE,"O",2013-11-26,9999-12-31,NA,"AR-LS-8036","LS","C",NA,"C"
"13359",11676,"BANKW","IJ","LF","Cover","C","TEMP_NAMC",1986,TRUE,"O",2013-11-26,9999-12-31,NA,"AR-LS-8036","LS","C",NA,"C"
"13409",11676,"BANKW","CD","RT","Cover","C","TEMP_NAMC",1917,TRUE,"O",2013-11-26,9999-12-31,NA,"AR-LS-8036","LS","C",NA,"C"
"13622",11676,"BANKW","A","LF","Cover","C","TEMP_NAMC",1884,TRUE,"O",2013-11-26,9999-12-31,NA,"AR-LS-8036","LS","C",NA,"C"
"13664",11676,"BANKW","DE","RT","Cover","C","TEMP_NAMC",1929,TRUE,"O",2013-11-26,9999-12-31,NA,"AR-LS-8036","LS","C",NA,"C"
"13668",11676,"BANKW","E","LF","Cover","C","TEMP_NAMC",1932,TRUE,"O",2013-11-26,9999-12-31,NA,"AR-LS-8036","LS","C",NA,"C"
"13716",11676,"BANKW","HI","LF","Cover","C","TEMP_NAMC",1974,TRUE,"O",2013-11-26,9999-12-31,NA,"AR-LS-8036","LS","C",NA,"C"
"13767",11676,"BANKW","C","RT","Cover","C","TEMP_NAMC",1911,TRUE,"O",2013-11-26,9999-12-31,NA,"AR-LS-8036","LS","C",NA,"C"
"13926",11676,"BANKW","F","LF","Cover","C","TEMP_NAMC",1944,TRUE,"O",2013-11-26,9999-12-31,NA,"AR-LS-8036","LS","C",NA,"C"
"13933",11676,"BANKW","FG","LF","Cover","C","TEMP_NAMC",1950,TRUE,"O",2013-11-26,9999-12-31,NA,"AR-LS-8036","LS","C",NA,"C"
"13942",11676,"BANKW","G","RT","Cover","C","TEMP_NAMC",1959,TRUE,"O",2013-11-26,9999-12-31,NA,"AR-LS-8036","LS","C",NA,"C"
"13950",11676,"BANKW","H","LF","Cover","C","TEMP_NAMC",1968,TRUE,"O",2013-11-26,9999-12-31,NA,"AR-LS-8036","LS","C",NA,"C"
"13985",11676,"BANKW","K","LF","Cover","C","TEMP_NAMC",2004,TRUE,"O",2013-11-26,9999-12-31,NA,"AR-LS-8036","LS","C",NA,"C"
"14001",11676,"BANKW","B","RT","Cover","C","TEMP_NAMC",1899,TRUE,"O",2013-11-26,9999-12-31,NA,"AR-LS-8036","LS","C",NA,"C"
"14041",11676,"BANKW","EF","LF","Cover","C","TEMP_NAMC",1938,TRUE,"O",2013-11-26,9999-12-31,NA,"AR-LS-8036","LS","C",NA,"C"
"14043",11676,"BANKW","E","RT","Cover","C","TEMP_NAMC",1935,TRUE,"O",2013-11-26,9999-12-31,NA,"AR-LS-8036","LS","C",NA,"C"
