"","UID","SAMPLE_TYPE","TRANSECT","POINT","PARAMETER","RESULT","FLAG","IND","ACTIVE","OPERATION","INSERTION","DEPRECATION","REASON","SITE_ID","SIZE","CHAR","NUM","PARAMRES"
"65942",12421,"THALW","C","0","WETWIDTH","1.2",NA,276543,TRUE,"O",2013-10-17,9999-12-31,NA,"EL-SS-8127","SS","1.2",1.2,1.2
"65990",12421,"THALW","A","7","WETWIDTH","2.6",NA,276471,TRUE,"O",2013-10-17,9999-12-31,NA,"EL-SS-8127","SS","2.6",2.6,2.6
"66024",12421,"THALW","B","0","WETWIDTH","1.3",NA,276507,TRUE,"O",2013-10-17,9999-12-31,NA,"EL-SS-8127","SS","1.3",1.3,1.3
"66065",12421,"THALW","C","7","WETWIDTH","1",NA,276544,TRUE,"O",2013-10-17,9999-12-31,NA,"EL-SS-8127","SS","1",1,1
"66126",12421,"THALW","E","0","WETWIDTH","1.7","F_1",276609,TRUE,"O",2013-10-17,9999-12-31,NA,"EL-SS-8127","SS","1.7",1.7,1.7
"66172",12421,"THALW","J","0","WETWIDTH","1.3",NA,276780,TRUE,"O",2013-10-17,9999-12-31,NA,"EL-SS-8127","SS","1.3",1.3,1.3
"66205",12421,"THALW","G","0","WETWIDTH","4.2",NA,276678,TRUE,"O",2013-10-17,9999-12-31,NA,"EL-SS-8127","SS","4.2",4.2,4.2
"66224",12421,"THALW","D","7","WETWIDTH","1.3",NA,276578,TRUE,"O",2013-10-17,9999-12-31,NA,"EL-SS-8127","SS","1.3",1.3,1.3
"66446",12421,"THALW","G","7","WETWIDTH","1.6",NA,276679,TRUE,"O",2013-10-17,9999-12-31,NA,"EL-SS-8127","SS","1.6",1.6,1.6
"66585",12421,"THALW","D","0","WETWIDTH","1",NA,276577,TRUE,"O",2013-10-17,9999-12-31,NA,"EL-SS-8127","SS","1",1,1
"66889",12421,"THALW","B","7","WETWIDTH","1.7",NA,276508,TRUE,"O",2013-10-17,9999-12-31,NA,"EL-SS-8127","SS","1.7",1.7,1.7
"67041",12422,"THALW","C","0","WETWIDTH","1.25",NA,277533,TRUE,"O",2013-10-18,9999-12-31,NA,"EL-SS-8127","SS","1.25",1.25,1.25
"67055",12422,"THALW","I","7","WETWIDTH","1.5",NA,277805,TRUE,"O",2013-10-18,9999-12-31,NA,"EL-SS-8127","SS","1.5",1.5,1.5
"67097",12422,"THALW","I","0","WETWIDTH","1.5",NA,277804,TRUE,"O",2013-10-18,9999-12-31,NA,"EL-SS-8127","SS","1.5",1.5,1.5
"67354",12422,"THALW","F","0","WETWIDTH","1.25",NA,277674,TRUE,"O",2013-10-18,9999-12-31,NA,"EL-SS-8127","SS","1.25",1.25,1.25
"67509",12422,"THALW","D","7","WETWIDTH","1.2",NA,277578,TRUE,"O",2013-10-18,9999-12-31,NA,"EL-SS-8127","SS","1.2",1.2,1.2
"67564",12422,"THALW","F","7","WETWIDTH","1.6",NA,277675,TRUE,"O",2013-10-18,9999-12-31,NA,"EL-SS-8127","SS","1.6",1.6,1.6
"67734",12422,"THALW","J","0","WETWIDTH","1.8",NA,277840,TRUE,"O",2013-10-18,9999-12-31,NA,"EL-SS-8127","SS","1.8",1.8,1.8
"68064",12422,"THALW","A","7","WETWIDTH","5.5",NA,277447,TRUE,"O",2013-10-18,9999-12-31,NA,"EL-SS-8127","SS","5.5",5.5,5.5
"68065",12422,"THALW","A","0","WETWIDTH","2.9",NA,277446,TRUE,"O",2013-10-18,9999-12-31,NA,"EL-SS-8127","SS","2.9",2.9,2.9
"68221",12422,"THALW","J","7","WETWIDTH","1.3",NA,277841,TRUE,"O",2013-10-18,9999-12-31,NA,"EL-SS-8127","SS","1.3",1.3,1.3
"68370",12422,"THALW","E","7","WETWIDTH","1.5",NA,277627,TRUE,"O",2013-10-18,9999-12-31,NA,"EL-SS-8127","SS","1.5",1.5,1.5
"68440",12422,"THALW","D","0","WETWIDTH","1.75",NA,277577,TRUE,"O",2013-10-18,9999-12-31,NA,"EL-SS-8127","SS","1.75",1.75,1.75
"68494",12422,"THALW","E","0","WETWIDTH","1.7",NA,277626,TRUE,"O",2013-10-18,9999-12-31,NA,"EL-SS-8127","SS","1.7",1.7,1.7
"68548",12422,"THALW","G","7","WETWIDTH","2",NA,277722,TRUE,"O",2013-10-18,9999-12-31,NA,"EL-SS-8127","SS","2",2,2
"68552",12422,"THALW","H","7","WETWIDTH","1.1",NA,277766,TRUE,"O",2013-10-18,9999-12-31,NA,"EL-SS-8127","SS","1.1",1.1,1.1
"68630",12422,"THALW","G","0","WETWIDTH","4.3",NA,277721,TRUE,"O",2013-10-18,9999-12-31,NA,"EL-SS-8127","SS","4.3",4.3,4.3
"68631",12422,"THALW","H","0","WETWIDTH","1.3",NA,277765,TRUE,"O",2013-10-18,9999-12-31,NA,"EL-SS-8127","SS","1.3",1.3,1.3
"68773",12422,"THALW","B","0","WETWIDTH","2.3",NA,277485,TRUE,"O",2013-10-18,9999-12-31,NA,"EL-SS-8127","SS","2.3",2.3,2.3
"68815",12422,"THALW","B","7","WETWIDTH","1.8",NA,277486,TRUE,"O",2013-10-18,9999-12-31,NA,"EL-SS-8127","SS","1.8",1.8,1.8
"68847",12422,"THALW","C","7","WETWIDTH","1.6",NA,277534,TRUE,"O",2013-10-18,9999-12-31,NA,"EL-SS-8127","SS","1.6",1.6,1.6
"69023",12423,"THALW","H","0","WETWIDTH","0.5",NA,280131,TRUE,"O",2013-10-18,9999-12-31,NA,"TP-SS-8225","SS","0.5",0.5,0.5
"69075",12423,"THALW","F","7","WETWIDTH","0.7",NA,280044,TRUE,"O",2013-10-18,9999-12-31,NA,"TP-SS-8225","SS","0.7",0.7,0.7
"69112",12423,"THALW","E","7","WETWIDTH","0.45",NA,280001,TRUE,"O",2013-10-18,9999-12-31,NA,"TP-SS-8225","SS","0.45",0.45,0.45
"69134",12423,"THALW","I","7","WETWIDTH","0.8",NA,280185,TRUE,"O",2013-10-18,9999-12-31,NA,"TP-SS-8225","SS","0.8",0.8,0.8
"69198",12423,"THALW","G","0","WETWIDTH","1.5",NA,280084,TRUE,"O",2013-10-18,9999-12-31,NA,"TP-SS-8225","SS","1.5",1.5,1.5
"69233",12423,"THALW","B","7","WETWIDTH","0.6",NA,279875,TRUE,"O",2013-10-18,9999-12-31,NA,"TP-SS-8225","SS","0.6",0.6,0.6
"69356",12423,"THALW","B","0","WETWIDTH","1.5",NA,279874,TRUE,"O",2013-10-18,9999-12-31,NA,"TP-SS-8225","SS","1.5",1.5,1.5
"69371",12423,"THALW","H","7","WETWIDTH","1.5",NA,280132,TRUE,"O",2013-10-18,9999-12-31,NA,"TP-SS-8225","SS","1.5",1.5,1.5
"69515",12423,"THALW","C","0","WETWIDTH","2",NA,279914,TRUE,"O",2013-10-18,9999-12-31,NA,"TP-SS-8225","SS","2",2,2
"69551",12423,"THALW","A","7","WETWIDTH","1.2",NA,279831,TRUE,"O",2013-10-18,9999-12-31,NA,"TP-SS-8225","SS","1.2",1.2,1.2
"69594",12423,"THALW","J","0","WETWIDTH","0.3",NA,280236,TRUE,"O",2013-10-18,9999-12-31,NA,"TP-SS-8225","SS","0.3",0.3,0.3
"69596",12423,"THALW","J","7","WETWIDTH","0.3",NA,280237,TRUE,"O",2013-10-18,9999-12-31,NA,"TP-SS-8225","SS","0.3",0.3,0.3
"69639",12423,"THALW","C","7","WETWIDTH","3.5",NA,279915,TRUE,"O",2013-10-18,9999-12-31,NA,"TP-SS-8225","SS","3.5",3.5,3.5
"69673",12423,"THALW","A","0","WETWIDTH","2.8",NA,279830,TRUE,"O",2013-10-18,9999-12-31,NA,"TP-SS-8225","SS","2.8",2.8,2.8
"69767",12423,"THALW","F","0","WETWIDTH","0.4",NA,280043,TRUE,"O",2013-10-18,9999-12-31,NA,"TP-SS-8225","SS","0.4",0.4,0.4
"70045",12423,"THALW","D","7","WETWIDTH","0.8",NA,279958,TRUE,"O",2013-10-18,9999-12-31,NA,"TP-SS-8225","SS","0.8",0.8,0.8
"70049",12423,"THALW","G","7","WETWIDTH","0.4",NA,280085,TRUE,"O",2013-10-18,9999-12-31,NA,"TP-SS-8225","SS","0.4",0.4,0.4
"70086",12423,"THALW","E","0","WETWIDTH","0.6",NA,280000,TRUE,"O",2013-10-18,9999-12-31,NA,"TP-SS-8225","SS","0.6",0.6,0.6
"70156",12423,"THALW","I","0","WETWIDTH","0.35",NA,280184,TRUE,"O",2013-10-18,9999-12-31,NA,"TP-SS-8225","SS","0.35",0.35,0.35
"70654",12423,"THALW","D","0","WETWIDTH","0.55",NA,279957,TRUE,"O",2013-10-18,9999-12-31,NA,"TP-SS-8225","SS","0.55",0.55,0.55
"71054",12424,"THALW","D","5","WETWIDTH","2.9",NA,281259,TRUE,"O",2013-10-21,9999-12-31,NA,"TP-SS-8212","SS","2.9",2.9,2.9
"71212",12424,"THALW","D","0","WETWIDTH","2.2",NA,281258,TRUE,"O",2013-10-21,9999-12-31,NA,"TP-SS-8212","SS","2.2",2.2,2.2
"71244",12424,"THALW","I","0","WETWIDTH","3.1",NA,281410,TRUE,"O",2013-10-21,9999-12-31,NA,"TP-SS-8212","SS","3.1",3.1,3.1
"71271",12424,"THALW","J","0","WETWIDTH","3.6",NA,281443,TRUE,"O",2013-10-21,9999-12-31,NA,"TP-SS-8212","SS","3.6",3.6,3.6
"71338",12424,"THALW","G","5","WETWIDTH","3.1",NA,281345,TRUE,"O",2013-10-21,9999-12-31,NA,"TP-SS-8212","SS","3.1",3.1,3.1
"71636",12424,"THALW","F","0","WETWIDTH","1.7",NA,281317,TRUE,"O",2013-10-21,9999-12-31,NA,"TP-SS-8212","SS","1.7",1.7,1.7
"71730",12424,"THALW","E","5","WETWIDTH","2",NA,281289,TRUE,"O",2013-10-21,9999-12-31,NA,"TP-SS-8212","SS","2",2,2
"71787",12424,"THALW","G","0","WETWIDTH","2.7",NA,281344,TRUE,"O",2013-10-21,9999-12-31,NA,"TP-SS-8212","SS","2.7",2.7,2.7
"71853",12424,"THALW","E","0","WETWIDTH","3.5",NA,281288,TRUE,"O",2013-10-21,9999-12-31,NA,"TP-SS-8212","SS","3.5",3.5,3.5
"71941",12424,"THALW","H","0","WETWIDTH","4","F_1",281378,TRUE,"O",2013-10-21,9999-12-31,NA,"TP-SS-8212","SS","4",4,4
"71966",12424,"THALW","A","0","WETWIDTH","1.9",NA,281154,TRUE,"O",2013-10-21,9999-12-31,NA,"TP-SS-8212","SS","1.9",1.9,1.9
"71998",12424,"THALW","B","0","WETWIDTH","3.5",NA,281193,TRUE,"O",2013-10-21,9999-12-31,NA,"TP-SS-8212","SS","3.5",3.5,3.5
"72116",12424,"THALW","C","5","WETWIDTH","1.3",NA,281226,TRUE,"O",2013-10-21,9999-12-31,NA,"TP-SS-8212","SS","1.3",1.3,1.3
"72187",12424,"THALW","H","5","WETWIDTH","4.9",NA,281379,TRUE,"O",2013-10-21,9999-12-31,NA,"TP-SS-8212","SS","4.9",4.9,4.9
"72215",12424,"THALW","I","5","WETWIDTH","3.1",NA,281411,TRUE,"O",2013-10-21,9999-12-31,NA,"TP-SS-8212","SS","3.1",3.1,3.1
"72242",12424,"THALW","F","5","WETWIDTH","2.3",NA,281318,TRUE,"O",2013-10-21,9999-12-31,NA,"TP-SS-8212","SS","2.3",2.3,2.3
"72406",12424,"THALW","C","0","WETWIDTH","2.4",NA,281225,TRUE,"O",2013-10-21,9999-12-31,NA,"TP-SS-8212","SS","2.4",2.4,2.4
"72495",12424,"THALW","A","5","WETWIDTH","2.4",NA,281155,TRUE,"O",2013-10-21,9999-12-31,NA,"TP-SS-8212","SS","2.4",2.4,2.4
"72559",12424,"THALW","B","5","WETWIDTH","3.2",NA,281194,TRUE,"O",2013-10-21,9999-12-31,NA,"TP-SS-8212","SS","3.2",3.2,3.2
"72577",12424,"THALW","J","5","WETWIDTH","4.3",NA,281444,TRUE,"O",2013-10-21,9999-12-31,NA,"TP-SS-8212","SS","4.3",4.3,4.3
"72667",12425,"THALW","J","0","WETWIDTH","6.2",NA,276428,TRUE,"O",2013-10-17,9999-12-31,NA,"EL-LS-8134","LS","6.2",6.2,6.2
"72823",12425,"THALW","B","0","WETWIDTH","4.6",NA,276202,TRUE,"O",2013-10-17,9999-12-31,NA,"EL-LS-8134","LS","4.6",4.6,4.6
"72910",12425,"THALW","E","0","WETWIDTH","6.3",NA,276292,TRUE,"O",2013-10-17,9999-12-31,NA,"EL-LS-8134","LS","6.3",6.3,6.3
"73011",12425,"THALW","I","0","WETWIDTH","7.3",NA,276394,TRUE,"O",2013-10-17,9999-12-31,NA,"EL-LS-8134","LS","7.3",7.3,7.3
"73052",12425,"THALW","F","0","WETWIDTH","5.2",NA,276316,TRUE,"O",2013-10-17,9999-12-31,NA,"EL-LS-8134","LS","5.2",5.2,5.2
"73115",12425,"THALW","H","5","WETWIDTH","3.1",NA,276371,TRUE,"O",2013-10-17,9999-12-31,NA,"EL-LS-8134","LS","3.1",3.1,3.1
"73153",12425,"THALW","E","5","WETWIDTH","7.5",NA,276293,TRUE,"O",2013-10-17,9999-12-31,NA,"EL-LS-8134","LS","7.5",7.5,7.5
"73201",12425,"THALW","G","5","WETWIDTH","2.8",NA,276343,TRUE,"O",2013-10-17,9999-12-31,NA,"EL-LS-8134","LS","2.8",2.8,2.8
"73205",12425,"THALW","G","0","WETWIDTH","6.3",NA,276342,TRUE,"O",2013-10-17,9999-12-31,NA,"EL-LS-8134","LS","6.3",6.3,6.3
"73251",12425,"THALW","D","0","WETWIDTH","3.4",NA,276263,TRUE,"O",2013-10-17,9999-12-31,NA,"EL-LS-8134","LS","3.4",3.4,3.4
"73287",12425,"THALW","A","0","WETWIDTH","3.1",NA,276178,TRUE,"O",2013-10-17,9999-12-31,NA,"EL-LS-8134","LS","3.1",3.1,3.1
"73290",12425,"THALW","J","5","WETWIDTH","5.6",NA,276429,TRUE,"O",2013-10-17,9999-12-31,NA,"EL-LS-8134","LS","5.6",5.6,5.6
"73296",12425,"THALW","F","5","WETWIDTH","3.5",NA,276317,TRUE,"O",2013-10-17,9999-12-31,NA,"EL-LS-8134","LS","3.5",3.5,3.5
"73468",12425,"THALW","C","0","WETWIDTH","3.3",NA,276239,TRUE,"O",2013-10-17,9999-12-31,NA,"EL-LS-8134","LS","3.3",3.3,3.3
"73493",12425,"THALW","D","5","WETWIDTH","5",NA,276264,TRUE,"O",2013-10-17,9999-12-31,NA,"EL-LS-8134","LS","5",5,5
"73585",12425,"THALW","C","5","WETWIDTH","3.4",NA,276240,TRUE,"O",2013-10-17,9999-12-31,NA,"EL-LS-8134","LS","3.4",3.4,3.4
"73600",12425,"THALW","H","0","WETWIDTH","3.9",NA,276370,TRUE,"O",2013-10-17,9999-12-31,NA,"EL-LS-8134","LS","3.9",3.9,3.9
"73650",12425,"THALW","A","5","WETWIDTH","2.6",NA,276179,TRUE,"O",2013-10-17,9999-12-31,NA,"EL-LS-8134","LS","2.6",2.6,2.6
"73672",12425,"THALW","B","5","WETWIDTH","6.1",NA,276203,TRUE,"O",2013-10-17,9999-12-31,NA,"EL-LS-8134","LS","6.1",6.1,6.1
"74098",12425,"THALW","I","5","WETWIDTH","7.4",NA,276395,TRUE,"O",2013-10-17,9999-12-31,NA,"EL-LS-8134","LS","7.4",7.4,7.4
"74351",12426,"THALW","H","5","WETWIDTH","3.1",NA,279712,TRUE,"O",2013-10-18,9999-12-31,NA,"EL-LS-8131","LS","3.1",3.1,3.1
"74372",12426,"THALW","B","0","WETWIDTH","1.8","F_1",279542,TRUE,"O",2013-10-18,9999-12-31,NA,"EL-LS-8131","LS","1.8",1.8,1.8
"74496",12426,"THALW","H","0","WETWIDTH","2.9",NA,279711,TRUE,"O",2013-10-18,9999-12-31,NA,"EL-LS-8131","LS","2.9",2.9,2.9
"74784",12426,"THALW","E","5","WETWIDTH","40",NA,279637,TRUE,"O",2013-10-18,9999-12-31,NA,"EL-LS-8131","LS","40",40,40
"74786",12426,"THALW","E","0","WETWIDTH","4.4",NA,279636,TRUE,"O",2013-10-18,9999-12-31,NA,"EL-LS-8131","LS","4.4",4.4,4.4
"75031",12426,"THALW","A","0","WETWIDTH","2.7",NA,279515,TRUE,"O",2013-10-18,9999-12-31,NA,"EL-LS-8131","LS","2.7",2.7,2.7
"75034",12426,"THALW","A","5","WETWIDTH","2.7",NA,279516,TRUE,"O",2013-10-18,9999-12-31,NA,"EL-LS-8131","LS","2.7",2.7,2.7
"75062",12426,"THALW","J","5","WETWIDTH","2.8",NA,279784,TRUE,"O",2013-10-18,9999-12-31,NA,"EL-LS-8131","LS","2.8",2.8,2.8
"75174",12426,"THALW","F","0","WETWIDTH","4.6",NA,279662,TRUE,"O",2013-10-18,9999-12-31,NA,"EL-LS-8131","LS","4.6",4.6,4.6
"75210",12426,"THALW","G","0","WETWIDTH","4.5",NA,279687,TRUE,"O",2013-10-18,9999-12-31,NA,"EL-LS-8131","LS","4.5",4.5,4.5
"75548",12426,"THALW","F","5","WETWIDTH","3.1",NA,279663,TRUE,"O",2013-10-18,9999-12-31,NA,"EL-LS-8131","LS","3.1",3.1,3.1
"75551",12426,"THALW","J","0","WETWIDTH","2",NA,279783,TRUE,"O",2013-10-18,9999-12-31,NA,"EL-LS-8131","LS","2",2,2
"75784",12426,"THALW","C","0","WETWIDTH","3.8",NA,279577,TRUE,"O",2013-10-18,9999-12-31,NA,"EL-LS-8131","LS","3.8",3.8,3.8
"75840",12426,"THALW","I","5","WETWIDTH","1.4",NA,279744,TRUE,"O",2013-10-18,9999-12-31,NA,"EL-LS-8131","LS","1.4",1.4,1.4
"75863",12426,"THALW","D","0","WETWIDTH","5.2",NA,279605,TRUE,"O",2013-10-18,9999-12-31,NA,"EL-LS-8131","LS","5.2",5.2,5.2
"75865",12426,"THALW","D","5","WETWIDTH","4.6",NA,279606,TRUE,"O",2013-10-18,9999-12-31,NA,"EL-LS-8131","LS","4.6",4.6,4.6
"75936",12426,"THALW","G","5","WETWIDTH","4.2",NA,279688,TRUE,"O",2013-10-18,9999-12-31,NA,"EL-LS-8131","LS","4.2",4.2,4.2
"75952",12426,"THALW","C","5","WETWIDTH","2.4",NA,279578,TRUE,"O",2013-10-18,9999-12-31,NA,"EL-LS-8131","LS","2.4",2.4,2.4
"75992",12426,"THALW","I","0","WETWIDTH","2.2",NA,279743,TRUE,"O",2013-10-18,9999-12-31,NA,"EL-LS-8131","LS","2.2",2.2,2.2
"76326",12427,"THALW","I","0","WETWIDTH","1.3",NA,279439,TRUE,"O",2013-10-18,9999-12-31,NA,"EL-SS-8135","SS","1.3",1.3,1.3
"76351",12427,"THALW","A","7","WETWIDTH","1.2",NA,279115,TRUE,"O",2013-10-18,9999-12-31,NA,"EL-SS-8135","SS","1.2",1.2,1.2
"76470",12427,"THALW","D","7","WETWIDTH","1.8",NA,279231,TRUE,"O",2013-10-18,9999-12-31,NA,"EL-SS-8135","SS","1.8",1.8,1.8
"76589",12427,"THALW","A","0","WETWIDTH","2",NA,279114,TRUE,"O",2013-10-18,9999-12-31,NA,"EL-SS-8135","SS","2",2,2
"76599",12427,"THALW","J","7","WETWIDTH","2.3",NA,279489,TRUE,"O",2013-10-18,9999-12-31,NA,"EL-SS-8135","SS","2.3",2.3,2.3
"76629",12427,"THALW","H","7","WETWIDTH","2.2",NA,279397,TRUE,"O",2013-10-18,9999-12-31,NA,"EL-SS-8135","SS","2.2",2.2,2.2
"76750",12427,"THALW","H","0","WETWIDTH","2.1",NA,279396,TRUE,"O",2013-10-18,9999-12-31,NA,"EL-SS-8135","SS","2.1",2.1,2.1
"77002",12427,"THALW","B","7","WETWIDTH","2.4",NA,279156,TRUE,"O",2013-10-18,9999-12-31,NA,"EL-SS-8135","SS","2.4",2.4,2.4
"77200",12427,"THALW","G","0","WETWIDTH","1.7",NA,279353,TRUE,"O",2013-10-18,9999-12-31,NA,"EL-SS-8135","SS","1.7",1.7,1.7
"77208",12427,"THALW","J","0","WETWIDTH","1.1",NA,279488,TRUE,"O",2013-10-18,9999-12-31,NA,"EL-SS-8135","SS","1.1",1.1,1.1
"77238",12427,"THALW","E","7","WETWIDTH","2",NA,279273,TRUE,"O",2013-10-18,9999-12-31,NA,"EL-SS-8135","SS","2",2,2
"77239",12427,"THALW","E","0","WETWIDTH","2.3",NA,279272,TRUE,"O",2013-10-18,9999-12-31,NA,"EL-SS-8135","SS","2.3",2.3,2.3
"77369",12427,"THALW","B","0","WETWIDTH","1.7",NA,279155,TRUE,"O",2013-10-18,9999-12-31,NA,"EL-SS-8135","SS","1.7",1.7,1.7
"77413",12427,"THALW","I","7","WETWIDTH","1.4",NA,279440,TRUE,"O",2013-10-18,9999-12-31,NA,"EL-SS-8135","SS","1.4",1.4,1.4
"77522",12427,"THALW","F","7","WETWIDTH","1.8",NA,279314,TRUE,"O",2013-10-18,9999-12-31,NA,"EL-SS-8135","SS","1.8",1.8,1.8
"77564",12427,"THALW","D","0","WETWIDTH","0.95",NA,279230,TRUE,"O",2013-10-18,9999-12-31,NA,"EL-SS-8135","SS","0.95",0.95,0.95
"77609",12427,"THALW","C","7","WETWIDTH","1.7",NA,279196,TRUE,"O",2013-10-18,9999-12-31,NA,"EL-SS-8135","SS","1.7",1.7,1.7
"77729",12427,"THALW","F","0","WETWIDTH","1",NA,279313,TRUE,"O",2013-10-18,9999-12-31,NA,"EL-SS-8135","SS","1",1,1
"77758",12427,"THALW","C","0","WETWIDTH","2",NA,279195,TRUE,"O",2013-10-18,9999-12-31,NA,"EL-SS-8135","SS","2",2,2
"77882",12427,"THALW","G","7","WETWIDTH","3",NA,279354,TRUE,"O",2013-10-18,9999-12-31,NA,"EL-SS-8135","SS","3",3,3
"78048",12437,"THALW","A","0","WETWIDTH","1.1",NA,290479,TRUE,"O",2013-10-25,9999-12-31,NA,"TP-SS-8223","SS","1.1",1.1,1.1
"78297",12437,"THALW","E","0","WETWIDTH","0.85",NA,290616,TRUE,"O",2013-10-25,9999-12-31,NA,"TP-SS-8223","SS","0.85",0.85,0.85
"78547",12437,"THALW","J","5","WETWIDTH","1.2",NA,290785,TRUE,"O",2013-10-25,9999-12-31,NA,"TP-SS-8223","SS","1.2",1.2,1.2
"78797",12437,"THALW","C","5","WETWIDTH","1",NA,290548,TRUE,"O",2013-10-25,9999-12-31,NA,"TP-SS-8223","SS","1",1,1
"78911",12437,"THALW","J","0","WETWIDTH","0.65",NA,290784,TRUE,"O",2013-10-25,9999-12-31,NA,"TP-SS-8223","SS","0.65",0.65,0.65
"79108",12437,"THALW","E","5","WETWIDTH","0.7",NA,290617,TRUE,"O",2013-10-25,9999-12-31,NA,"TP-SS-8223","SS","0.7",0.7,0.7
"79249",12437,"THALW","B","5","WETWIDTH","0.9",NA,290514,TRUE,"O",2013-10-25,9999-12-31,NA,"TP-SS-8223","SS","0.9",0.9,0.9
"79283",12437,"THALW","C","0","WETWIDTH","1.1",NA,290547,TRUE,"O",2013-10-25,9999-12-31,NA,"TP-SS-8223","SS","1.1",1.1,1.1
"79309",12437,"THALW","F","5","WETWIDTH","10.9",NA,290649,TRUE,"O",2013-10-25,9999-12-31,NA,"TP-SS-8223","SS","10.9",10.9,10.9
"79385",12437,"THALW","F","0","WETWIDTH","1.8",NA,290648,TRUE,"O",2013-10-25,9999-12-31,NA,"TP-SS-8223","SS","1.8",1.8,1.8
"79400",12437,"THALW","D","5","WETWIDTH","1",NA,290583,TRUE,"O",2013-10-25,9999-12-31,NA,"TP-SS-8223","SS","1",1,1
"79451",12437,"THALW","B","0","WETWIDTH","1.25",NA,290513,TRUE,"O",2013-10-25,9999-12-31,NA,"TP-SS-8223","SS","1.25",1.25,1.25
"79452",12437,"THALW","H","0","WETWIDTH","0.6",NA,290716,TRUE,"O",2013-10-25,9999-12-31,NA,"TP-SS-8223","SS","0.6",0.6,0.6
"79574",12437,"THALW","I","0","WETWIDTH","0.7",NA,290750,TRUE,"O",2013-10-25,9999-12-31,NA,"TP-SS-8223","SS","0.7",0.7,0.7
"79577",12437,"THALW","H","5","WETWIDTH","0.55",NA,290717,TRUE,"O",2013-10-25,9999-12-31,NA,"TP-SS-8223","SS","0.55",0.55,0.55
"79580",12437,"THALW","A","5","WETWIDTH","0.8",NA,290480,TRUE,"O",2013-10-25,9999-12-31,NA,"TP-SS-8223","SS","0.8",0.8,0.8
"79606",12437,"THALW","D","0","WETWIDTH","1.15",NA,290582,TRUE,"O",2013-10-25,9999-12-31,NA,"TP-SS-8223","SS","1.15",1.15,1.15
"79641",12437,"THALW","I","5","WETWIDTH","0.6",NA,290751,TRUE,"O",2013-10-25,9999-12-31,NA,"TP-SS-8223","SS","0.6",0.6,0.6
"79663",12437,"THALW","G","5","WETWIDTH","1.3",NA,290683,TRUE,"O",2013-10-25,9999-12-31,NA,"TP-SS-8223","SS","1.3",1.3,1.3
"79774",12437,"THALW","G","0","WETWIDTH","0.8",NA,290682,TRUE,"O",2013-10-25,9999-12-31,NA,"TP-SS-8223","SS","0.8",0.8,0.8
"79784",12438,"THALW","H","0","WETWIDTH","9.2",NA,292857,TRUE,"O",2013-10-25,9999-12-31,NA,"EL-LS-8121","LS","9.2",9.2,9.2
"79795",12438,"THALW","J","5","WETWIDTH","6.9",NA,292922,TRUE,"O",2013-10-25,9999-12-31,NA,"EL-LS-8121","LS","6.9",6.9,6.9
"79830",12438,"THALW","G","0","WETWIDTH","9.4",NA,292823,TRUE,"O",2013-10-25,9999-12-31,NA,"EL-LS-8121","LS","9.4",9.4,9.4
"79875",12438,"THALW","C","0","WETWIDTH","11","F_1",292696,TRUE,"O",2013-10-25,9999-12-31,NA,"EL-LS-8121","LS","11",11,11
"79876",12438,"THALW","C","5","WETWIDTH","13.6",NA,292697,TRUE,"O",2013-10-25,9999-12-31,NA,"EL-LS-8121","LS","13.6",13.6,13.6
"80073",12438,"THALW","I","0","WETWIDTH","11.1",NA,292891,TRUE,"O",2013-10-25,9999-12-31,NA,"EL-LS-8121","LS","11.1",11.1,11.1
"80084",12438,"THALW","B","0","WETWIDTH","8.2",NA,292660,TRUE,"O",2013-10-25,9999-12-31,NA,"EL-LS-8121","LS","8.2",8.2,8.2
"80186",12438,"THALW","J","0","WETWIDTH","10.7",NA,292921,TRUE,"O",2013-10-25,9999-12-31,NA,"EL-LS-8121","LS","10.7",10.7,10.7
"80226",12438,"THALW","E","0","WETWIDTH","7.9",NA,292755,TRUE,"O",2013-10-25,9999-12-31,NA,"EL-LS-8121","LS","7.9",7.9,7.9
"80272",12438,"THALW","D","0","WETWIDTH","5.8",NA,292725,TRUE,"O",2013-10-25,9999-12-31,NA,"EL-LS-8121","LS","5.8",5.8,5.8
"80288",12438,"THALW","H","5","WETWIDTH","11.7",NA,292858,TRUE,"O",2013-10-25,9999-12-31,NA,"EL-LS-8121","LS","11.7",11.7,11.7
"80319",12438,"THALW","I","5","WETWIDTH","10.5",NA,292892,TRUE,"O",2013-10-25,9999-12-31,NA,"EL-LS-8121","LS","10.5",10.5,10.5
"80415",12438,"THALW","A","0","WETWIDTH","10.6",NA,292628,TRUE,"O",2013-10-25,9999-12-31,NA,"EL-LS-8121","LS","10.6",10.6,10.6
"80424",12438,"THALW","A","5","WETWIDTH","9",NA,292629,TRUE,"O",2013-10-25,9999-12-31,NA,"EL-LS-8121","LS","9",9,9
"80448",12438,"THALW","B","5","WETWIDTH","7.4",NA,292661,TRUE,"O",2013-10-25,9999-12-31,NA,"EL-LS-8121","LS","7.4",7.4,7.4
"80550",12438,"THALW","E","5","WETWIDTH","7.3",NA,292756,TRUE,"O",2013-10-25,9999-12-31,NA,"EL-LS-8121","LS","7.3",7.3,7.3
"80617",12438,"THALW","G","5","WETWIDTH","9.2",NA,292824,TRUE,"O",2013-10-25,9999-12-31,NA,"EL-LS-8121","LS","9.2",9.2,9.2
